0.32187	0.42289	0.149	0.21043	2
0.14876	0.26424	0.35213	0.11832	3
0.11579	0.20683	0.38795	0.14516	3
0.27206	0.07607	0.5344	0.10474	3
0.22152	0.37394	0.37481	0.23704	3
0.43748	0.22947	0.11238	0.17506	1
0.5168	0.40352	0.15173	0.16131	1
0.23195	0.09414	0.4319	0.06609	3
0.12935	0.35601	0.42876	0.11131	3
0.23667	0.3232	0.32257	0.25801	2
0.29425	0.35644	0.18401	0.28962	2
0.36	0.19024	0.48213	0.18561	3
0.32228	0.24973	0.25251	0.25015	1
0.27237	0.27804	0.21904	0.30677	4
0.25615	0.15126	0.56487	0.13565	3
0.18086	0.27232	0.24126	0.1921	2
0.2852	0.1524	0.44275	0.11054	3
0.18939	0.1135	0.37838	0.13087	3
0.42172	0.20113	0.20514	0.06898	1
0.45711	0.33272	0.12867	0.16177	1
0.07987	0.11152	0.52507	0.1507	3
0.32217	0.32654	0.24308	0.27743	2
0.37834	0.34206	0.19957	0.18992	1
0.18124	0.23879	0.41576	0.07448	3
0.40841	0.45676	0.29814	0.12978	2
0.17465	0.15655	0.52217	0.23007	3
0.15219	0.15237	0.57138	0.1078	3
0.23013	0.38346	0.218	0.25329	2
0.24648	0.27033	0.21614	0.13813	2
0.15181	0.45836	0.42493	0.1463	2
0.16578	0.42919	0.34744	0.14758	2
0.2122	0.28214	0.34067	0.08927	3
0.15248	0.25421	0.41659	0.28608	3
0.16421	0.36207	0.40284	0.25732	3
0.301	0.17201	0.25324	0.17339	1
0.29266	0.21471	0.24048	0.26979	1
0.28745	0.24336	0.36328	0.13842	3
0.21522	0.31867	0.33549	0.20782	3
0.13843	0.1044	0.34788	0.15652	3
0.28028	0.23341	0.23498	0.25351	1
0.20419	0.17844	0.34555	0.12696	3
0.10907	0.28732	0.61326	0.13825	3
0.20201	0.16135	0.38952	0.11348	3
0.17839	0.25509	0.24246	0.09631	2
0.14398	0.31397	0.43836	0.15716	3
0.31434	0.39315	0.13898	0.25731	2
0.31606	0.27426	0.17827	0.23831	1
0.37321	0.15693	0.32334	0.0834	1
0.3835	0.20509	0.51826	0.07455	3
0.19895	0.17685	0.21046	0.2261	4
0.39213	0.31671	0.26155	0.14812	1
0.09178	0.12132	0.44261	0.08403	3
0.19322	0.31086	0.39956	0.10743	3
0.25147	0.39916	0.37563	0.2651	2
0.3331	0.16917	0.25583	0.13548	1
0.16296	0.19015	0.30739	0.08447	3
0.36417	0.39861	0.28575	0.16675	2
0.26028	0.32696	0.24189	0.12493	2
0.21643	0.31486	0.27314	0.28877	2
0.2021	0.17221	0.50505	0.19257	3
0.15643	0.17463	0.53184	0.18198	3
0.3409	0.27358	0.2151	0.23134	1
0.21245	0.30197	0.15645	0.2073	2
0.08723	0.1982	0.68407	0.03918	3
0.08838	0.23083	0.45882	0.16326	3
0.29673	0.09385	0.34055	0.13451	3
0.07557	0.24218	0.28481	0.10377	3
0.31336	0.35713	0.25408	0.21679	2
0.44916	0.37753	0.22713	0.29982	1
0.20316	0.46356	0.20995	0.20227	2
0.18694	0.61213	0.46524	0.25043	2
0.2305	0.14638	0.42406	0.15379	3
0.38932	0.31343	0.21444	0.13796	1
0.17351	0.15094	0.55484	0.11878	3
0.33394	0.09085	0.44238	0.07325	3
0.15479	0.16915	0.54373	0.1532	3
0.28338	0.10142	0.43378	0.1481	3
0.09336	0.35076	0.25544	0.27961	2
0.12092	0.20407	0.43113	0.05212	3
0.48381	0.22394	0.2229	0.15173	1
0.30889	0.26556	0.23248	0.17526	1
0.3951	0.3233	0.30837	0.19454	1
0.24199	0.26091	0.18819	0.12416	2
0.2042	0.39587	0.24443	0.27013	2
0.42363	0.26645	0.19673	0.16731	1
0.26805	0.17202	0.74121	0.11495	3
0.24915	0.24476	0.45363	0.09087	3
0.15421	0.43787	0.40979	0.16307	2
0.32278	0.08483	0.30699	0.06715	1
0.27228	0.52755	0.17047	0.22364	2
0.16	0.09082	0.67147	0.09369	3
0.24977	0.14861	0.25046	0.11578	3
0.37107	0.19027	0.14817	0.14483	1
0.37376	0.39559	0.14408	0.18721	2
0.22861	0.34662	0.11921	0.1637	2
0.52553	0.13744	0.16013	0.24364	1
0.25444	0.20882	0.37745	0.14155	3
0.2049	0.20008	0.32883	0.16101	3
0.32897	0.28884	0.27958	0.1435	1
0.16425	0.33731	0.29216	0.25131	2
0.33868	0.33676	0.36209	0.24893	3
0.26881	0.31295	0.33857	0.10195	3
0.08629	0.0594	0.4915	0.09884	3
0.06477	0.27013	0.64715	0.20923	3
0.08547	0.14906	0.67067	0.16442	3
0.37671	0.34727	0.24364	0.15844	1
0.23215	0.31643	0.50934	0.15166	3
0.25271	0.29375	0.21576	0.1173	2
0.26385	0.46154	0.19662	0.18866	2
0.15588	0.24795	0.27271	0.22281	3
0.36913	0.26118	0.18596	0.15738	1
0.19305	0.13843	0.52829	0.11705	3
0.22887	0.12804	0.5188	0.16716	3
0.28629	0.11913	0.50967	0.19323	3
0.21111	0.10569	0.58006	0.13341	3
0.2866	0.22565	0.25345	0.07784	1
0.25081	0.28214	0.36339	0.12201	3
0.30926	0.5057	0.30178	0.21751	2
0.30612	0.28114	0.18657	0.1406	1
0.19598	0.33188	0.25633	0.24414	2
0.20312	0.18277	0.3332	0.20648	3
0.34585	0.25879	0.30041	0.22491	1
0.18756	0.20176	0.60378	0.17674	3
0.25861	0.22398	0.35352	0.23593	3
0.10669	0.2074	0.49019	0.13061	3
0.13671	0.21625	0.4435	0.09827	3
0.21399	0.17257	0.3668	0.09899	3
0.36159	0.10491	0.14102	0.14537	1
0.22707	0.11888	0.22369	0.11097	1
0.16436	0.12188	0.3485	0.15224	3
0.09993	0.1278	0.609	0.12652	3
0.23108	0.2824	0.29801	0.24936	3
0.21342	0.24535	0.48934	0.09389	3
0.17127	0.37391	0.38419	0.19514	3
0.38929	0.40681	0.23352	0.17146	2
0.17488	0.10926	0.36377	0.08963	3
0.15843	0.10897	0.5492	0.07161	3
0.14063	0.11324	0.41309	0.03987	3
0.07048	0.18181	0.7664	0.2227	3
0.20448	0.20442	0.4133	0.26355	3
0.43518	0.26089	0.13405	0.10372	1
0.15524	0.23909	0.53404	0.13748	3
0.16972	0.23454	0.57435	0.21898	3
0.16809	0.14897	0.50398	0.13589	3
0.51444	0.17957	0.09028	0.155	1
0.14976	0.11835	0.3194	0.22746	3
0.32004	0.15185	0.22597	0.11512	1
0.35971	0.3559	0.2078	0.16595	1
0.13724	0.14256	0.57935	0.11173	3
0.12286	0.14952	0.43227	0.11514	3
0.46714	0.22636	0.1544	0.07623	1
0.16662	0.17629	0.49987	0.17114	3
0.21258	0.37344	0.39157	0.27251	3
0.09375	0.07477	0.569	0.0996	3
0.04898	0.09749	0.58586	0.16078	3
0.20668	0.20582	0.42458	0.0943	3
0.08906	0.09801	0.65052	0.11611	3
0.24891	0.43552	0.19703	0.17884	2
0.35779	0.31462	0.34889	0.14851	1
0.22573	0.07622	0.39455	0.19027	3
0.22038	0.2448	0.46407	0.18657	3
0.15783	0.15682	0.45018	0.17559	3
0.23491	0.21238	0.37121	0.19541	3
0.23071	0.25319	0.40545	0.13347	3
0.1045	0.14258	0.58891	0.13376	3
0.29723	0.29781	0.23446	0.26969	2
0.29012	0.0702	0.2286	0.05855	1
0.27433	0.28207	0.29609	0.14319	3
0.17923	0.30322	0.3753	0.06732	3
0.34734	0.24261	0.2477	0.17696	1
0.17727	0.24349	0.44418	0.12874	3
0.25683	0.34496	0.62604	0.21257	3
0.31981	0.17217	0.309	0.21624	1
0.2759	0.19634	0.49795	0.0663	3
0.4825	0.4468	0.12467	0.14306	1
0.37473	0.40546	0.299	0.14266	2
0.50574	0.25412	0.28206	0.0867	1
0.44384	0.32319	0.25792	0.15938	1
0.17741	0.18618	0.21501	0.15611	3
0.153	0.39317	0.41739	0.24391	3
0.34506	0.20926	0.43254	0.13703	3
0.38693	0.27299	0.45975	0.12757	3
0.22583	0.24227	0.38001	0.20971	3
0.17555	0.15835	0.49841	0.12507	3
0.18631	0.07835	0.52201	0.04361	3
0.15439	0.11228	0.32074	0.08768	3
0.21637	0.29715	0.38789	0.20123	3
0.2322	0.21392	0.15693	0.23137	1
0.21492	0.13092	0.33798	0.14495	3
0.31644	0.09329	0.34859	0.11406	3
0.13314	0.14113	0.57404	0.21687	3
0.20302	0.23043	0.42748	0.11857	3
0.10932	0.06496	0.40776	0.101	3
0.3703	0.17004	0.29599	0.16157	1
0.17824	0.21203	0.39727	0.11561	3
0.20232	0.30028	0.46445	0.15939	3
0.1871	0.22474	0.44979	0.21643	3
0.18359	0.24625	0.62257	0.0963	3
0.2569	0.39707	0.22007	0.19553	2
0.3181	0.405	0.19727	0.1958	2
0.31576	0.14538	0.17181	0.13193	1
0.28417	0.27623	0.28453	0.11916	3
0.10881	0.2262	0.50479	0.26394	3
0.28324	0.25105	0.27779	0.23198	1
0.09606	0.24415	0.66289	0.10215	3
0.27129	0.1651	0.36659	0.14583	3
0.15277	0.22311	0.53347	0.13452	3
0.27849	0.18864	0.31934	0.19518	3
0.35367	0.34332	0.26762	0.17583	1
0.07867	0.26961	0.52062	0.14171	3
0.34425	0.49869	0.29869	0.17131	2
0.25506	0.13946	0.33567	0.20665	3
0.2674	0.36961	0.28127	0.33293	2
0.14664	0.3118	0.36473	0.14828	3
0.21648	0.24038	0.39476	0.14228	3
0.28254	0.12929	0.39427	0.17276	3
0.3539	0.34629	0.301	0.16757	1
0.23548	0.04011	0.44443	0.11182	3
0.18151	0.22807	0.45688	0.18933	3
0.26901	0.25958	0.22036	0.30634	4
0.16711	0.41585	0.37741	0.1002	2
0.31713	0.08278	0.22376	0.06824	1
0.19452	0.21457	0.50363	0.15266	3
0.24825	0.20915	0.31187	0.16674	3
0.17383	0.12784	0.42548	0.10024	3
0.2636	0.23273	0.25483	0.12162	1
0.34239	0.19857	0.30244	0.1808	1
0.1201	0.16732	0.57528	0.15454	3
0.12617	0.18411	0.56473	0.13861	3
0.25918	0.25046	0.44581	0.15562	3
0.12732	0.12158	0.51016	0.14603	3
0.20393	0.19212	0.44233	0.17273	3
0.36676	0.43387	0.24494	0.25781	2
0.29093	0.19267	0.36871	0.14067	3
0.10619	0.16951	0.43856	0.19183	3
0.27883	0.2719	0.19417	0.21042	1
0.13688	0.31695	0.33402	0.34981	4
0.13141	0.2497	0.38033	0.18452	3
0.14186	0.13429	0.52981	0.14347	3
0.30213	0.25925	0.25117	0.17687	1
0.35279	0.2858	0.34244	0.13455	1
0.25581	0.32144	0.43655	0.16138	3
0.20941	0.31033	0.25283	0.11969	2
0.2371	0.17225	0.44979	0.08684	3
0.15935	0.17511	0.5286	0.13086	3
0.118	0.25455	0.34736	0.0616	3
0.29625	0.58902	0.06267	0.20331	2
0.12664	0.24029	0.5243	0.18807	3
0.12338	0.1147	0.64978	0.08299	3
0.25411	0.36918	0.2423	0.13807	2
0.14241	0.12154	0.50038	0.2203	3
0.28183	0.20975	0.37128	0.14857	3
0.32071	0.11838	0.27777	0.10246	1
0.21002	0.34587	0.16532	0.23261	2
0.15867	0.21377	0.42828	0.07544	3
0.25244	0.1231	0.42144	0.09588	3
0.186	0.23202	0.33878	0.11785	3
0.17517	0.35956	0.34617	0.23669	2
0.1329	0.26288	0.57227	0.11945	3
0.19081	0.15423	0.24725	0.16672	3
0.12389	0.28186	0.4073	0.19243	3
0.0696	0.24587	0.4728	0.1571	3
0.36726	0.4442	0.16708	0.20338	2
0.42144	0.10948	0.37838	0.05316	1
0.09954	0.69039	0.42086	0.2932	2
0.26679	0.23818	0.37967	0.20902	3
0.25127	0.15082	0.49829	0.0939	3
0.1745	0.23227	0.40229	0.0779	3
0.21873	0.04167	0.32617	0.1381	3
0.17149	0.10329	0.39376	0.11889	3
0.04985	0.1589	0.50381	0.14711	3
0.37647	0.19651	0.34687	0.12112	1
0.24808	0.63748	0.16509	0.22138	2
0.26171	0.16551	0.30923	0.10969	3
0.23945	0.2573	0.3873	0.13415	3
0.27517	0.28105	0.30557	0.22284	3
0.14994	0.20991	0.28993	0.15207	3
0.48706	0.25967	0.16516	0.17949	1
0.21745	0.09724	0.42902	0.09216	3
0.24138	0.21714	0.38085	0.05209	3
0.19924	0.11421	0.59926	0.07936	3
0.23114	0.46076	0.18217	0.28754	2
0.11594	0.15467	0.60996	0.11456	3
0.2397	0.17361	0.30412	0.14059	3
0.09869	0.15261	0.32327	0.21027	3
0.27967	0.15367	0.4161	0.10458	3
0.12922	0.21678	0.33106	0.22527	3
0.28457	0.15123	0.42425	0.13374	3
0.12571	0.28704	0.47945	0.1328	3
0.30943	0.12103	0.41907	0.09879	3
0.30364	0.2687	0.18331	0.11273	1
0.12886	0.21324	0.52875	0.03716	3
0.19161	0.12002	0.54187	0.12127	3
0.20454	0.18758	0.50493	0.15308	3
0.1529	0.21213	0.55384	0.08137	3
0.37034	0.11754	0.31505	0.18558	1
0.23528	0.16219	0.44038	0.07966	3
0.2594	0.21137	0.61112	0.12711	3
0.27975	0.12337	0.29496	0.14696	3
0.1715	0.11182	0.57445	0.09736	3
0.5825	0.49714	0.1375	0.21165	1
0.15198	0.14825	0.42103	0.04306	3
0.22329	0.39825	0.33403	0.31091	2
0.2608	0.16516	0.54356	0.112	3
0.06577	0.49692	0.49723	0.37887	3
0.33187	0.08921	0.59177	0.09531	3
0.24137	0.38418	0.374	0.2363	2
0.21389	0.32101	0.504	0.12028	3
0.23014	0.43742	0.23425	0.18804	2
0.26904	0.27936	0.29474	0.2968	4
0.21428	0.28952	0.43735	0.24241	3
0.14405	0.1822	0.33435	0.16451	3
0.18805	0.17301	0.28486	0.10676	3
0.16485	0.24886	0.4175	0.10496	3
0.34472	0.07238	0.36381	0.11503	3
0.1918	0.3066	0.35247	0.20546	3
0.22112	0.16211	0.39647	0.14822	3
0.14311	0.22064	0.6843	0.20712	3
0.15644	0.27886	0.46285	0.10317	3
0.24271	0.36534	0.39573	0.14441	3
0.08917	0.11827	0.56996	0.07115	3
0.20915	0.12306	0.4836	0.16273	3
0.3105	0.33231	0.27968	0.23712	2
0.22267	0.15305	0.54479	0.11647	3
0.32432	0.11423	0.45829	0.10795	3
0.10787	0.20311	0.63238	0.14173	3
0.29813	0.18061	0.28292	0.19081	1
0.22658	0.25277	0.26697	0.19509	3
0.22587	0.46652	0.32041	0.30618	2
0.10194	0.13228	0.56159	0.07981	3
0.32947	0.18163	0.29383	0.20272	1
0.27103	0.2131	0.21793	0.2166	1
0.3013	0.15318	0.21812	0.07244	1
0.31761	0.30702	0.2739	0.09753	1
0.22556	0.10217	0.34712	0.14458	3
0.25662	0.3333	0.40186	0.29952	3
0.21314	0.39698	0.21775	0.19497	2
0.26346	0.19517	0.47932	0.19167	3
0.27333	0.33208	0.31587	0.1739	2
0.20554	0.44885	0.30852	0.13705	2
0.25101	0.25001	0.36239	0.13594	3
0.31206	0.24198	0.4341	0.09347	3
0.18113	0.24352	0.57413	0.17574	3
0.25629	0.16499	0.32568	0.1049	3
0.26783	0.17732	0.36871	0.12477	3
0.14133	0.28411	0.49722	0.15984	3
0.32444	0.19346	0.2	0.12014	1
0.15739	0.3362	0.31067	0.14497	2
0.09822	0.16768	0.58351	0.15877	3
0.07587	0.18971	0.35361	0.10838	3
0.17678	0.15388	0.73121	0.10536	3
0.3157	0.52995	0.1672	0.20156	2
0.5006	0.35774	0.15108	0.23957	1
0.47878	0.41431	0.17093	0.13209	1
0.3405	0.33869	0.14837	0.26504	1
0.23803	0.36222	0.32435	0.14239	2
0.15513	0.35948	0.28469	0.27277	2
0.22702	0.30901	0.3316	0.16775	3
0.33319	0.39688	0.15358	0.25497	2
0.31444	0.0515	0.42561	0.05109	3
0.32868	0.29924	0.19807	0.18082	1
0.27078	0.18178	0.42217	0.1133	3
0.12292	0.34173	0.32794	0.19314	2
0.30891	0.27721	0.32352	0.21773	3
0.13779	0.18758	0.427	0.13864	3
0.22246	0.1515	0.55569	0.17405	3
0.25287	0.22252	0.22356	0.13519	1
0.27881	0.1615	0.33218	0.14323	3
0.04591	0.26887	0.32203	0.13725	3
0.25492	0.16423	0.46064	0.06658	3
0.37912	0.33092	0.22096	0.19855	1
0.30514	0.24239	0.21611	0.23594	1
0.28815	0.27746	0.21265	0.07615	1
0.15283	0.10236	0.39305	0.1551	3
0.32521	0.22868	0.15469	0.11502	1
0.34457	0.33086	0.47706	0.32644	3
0.2084	0.16559	0.41901	0.13514	3
0.27886	0.10245	0.44153	0.14422	3
0.10224	0.19044	0.67279	0.08957	3
0.34715	0.15442	0.16181	0.22618	1
0.2025	0.28365	0.539	0.20612	3
0.15017	0.12866	0.3792	0.14375	3
0.10603	0.25589	0.51412	0.15191	3
0.2346	0.35404	0.3134	0.15009	2
0.22886	0.25693	0.32595	0.07592	3
0.19563	0.40186	0.26361	0.33078	2
0.29855	0.27635	0.25689	0.25791	1
0.13502	0.20977	0.42807	0.10383	3
0.28998	0.20844	0.29563	0.20555	3
0.30921	0.1561	0.33705	0.14155	3
0.24916	0.39638	0.3798	0.23804	2
0.08192	0.10303	0.66811	0.14806	3
0.12312	0.20501	0.59271	0.18449	3
0.10538	0.11208	0.45536	0.17771	3
0.299	0.11979	0.39117	0.12293	3
0.14704	0.17769	0.60046	0.12685	3
0.30302	0.23333	0.16099	0.18205	1
0.24409	0.34346	0.25179	0.20449	2
0.16908	0.44391	0.28028	0.10381	2
0.24552	0.26594	0.45357	0.1194	3
0.28706	0.31703	0.52276	0.09815	3
0.27329	0.10503	0.39059	0.0785	3
0.32089	0.15965	0.23195	0.09367	1
0.06414	0.18132	0.522	0.28611	3
0.12817	0.17162	0.58724	0.11432	3
0.20814	0.31019	0.29117	0.18511	2
0.195	0.25974	0.66704	0.22954	3
0.36788	0.28694	0.32637	0.14222	1
0.34381	0.08074	0.15979	0.08004	1
0.3225	0.2881	0.3327	0.14761	3
0.15394	0.15671	0.56848	0.09458	3
0.29033	0.12241	0.25045	0.1795	1
0.23752	0.35558	0.32241	0.29383	2
0.12529	0.12406	0.37818	0.05715	3
0.21927	0.26506	0.37285	0.17905	3
0.08192	0.22795	0.4946	0.19338	3
0.15759	0.13492	0.62632	0.2143	3
0.20607	0.22116	0.46239	0.148	3
0.2496	0.38495	0.34542	0.33078	2
0.21317	0.37244	0.4118	0.30834	3
0.42205	0.39467	0.21108	0.29402	1
0.23477	0.41876	0.28996	0.24488	2
0.1338	0.23563	0.56329	0.09227	3
0.21684	0.15562	0.32196	0.14298	3
0.16174	0.32764	0.4376	0.18411	3
0.22367	0.31372	0.29657	0.10069	2
0.15676	0.27488	0.54908	0.23639	3
0.30731	0.23618	0.30449	0.1431	1
0.15701	0.12014	0.29302	0.12684	3
0.34554	0.39312	0.16752	0.26209	2
0.34424	0.36015	0.38507	0.20612	3
0.16662	0.22814	0.40563	0.12667	3
0.39328	0.49043	0.10244	0.28335	2
0.35683	0.18588	0.30372	0.15945	1
0.52039	0.33586	0.23245	0.20924	1
0.21455	0.16341	0.58969	0.13909	3
0.29712	0.23192	0.39862	0.18765	3
0.27886	0.26516	0.3431	0.05329	3
0.25674	0.38885	0.30829	0.16397	2
0.37113	0.23213	0.33867	0.13003	1
0.16988	0.30678	0.19013	0.20153	2
0.16309	0.30291	0.53379	0.23921	3
0.30308	0.31716	0.32369	0.12792	3
0.38929	0.14589	0.42501	0.11766	3
0.34819	0.26665	0.10522	0.22812	1
0.23752	0.25858	0.34299	0.18729	3
0.22276	0.1928	0.28424	0.12865	3
0.2158	0.1558	0.48269	0.20018	3
0.21263	0.28183	0.48033	0.17806	3
0.1058	0.13604	0.77534	0.1416	3
0.16957	0.11494	0.52173	0.113	3
0.25955	0.3047	0.30378	0.13911	2
0.2352	0.15317	0.44006	0.16453	3
0.39125	0.33493	0.10346	0.17494	1
0.24577	0.28675	0.23346	0.27665	2
0.08859	0.08887	0.48326	0.12811	3
0.23487	0.32452	0.20329	0.26513	2
0.12119	0.37508	0.50427	0.11719	3
0.12507	0.05812	0.67924	0.09016	3
0.18533	0.25072	0.40882	0.18918	3
0.33047	0.46283	0.14183	0.09517	2
0.24485	0.31722	0.35054	0.17417	3
0.13513	0.31407	0.3214	0.22192	3
0.29403	0.10525	0.3974	0.14126	3
0.15519	0.19335	0.46274	0.14731	3
0.23082	0.14832	0.40967	0.16156	3
0.22432	0.21234	0.5119	0.1078	3
0.23381	0.20148	0.32331	0.15724	3
0.17212	0.31839	0.62167	0.26511	3
0.27852	0.27895	0.23682	0.10874	2
0.19435	0.17041	0.51644	0.14715	3
0.267	0.40113	0.33057	0.24889	2
0.33626	0.12148	0.22468	0.09328	1
0.25888	0.3532	0.25935	0.16455	2
0.24147	0.12897	0.42552	0.20984	3
0.37778	0.23941	0.21417	0.15247	1
0.27617	0.3782	0.15363	0.22906	2
